old file name,new file name,organism,phenotype,SCS,LH or M,plant or animal,within or between species,SE provided?,notes,"data type: standard, PSU, cmat",cmat (if assigned),reference,,,,,,,,,,,,
,sorghum-leaves3.csv,Sorghum bicolor,leaves per plant,NSC,M,plant,within,Y,,PSU,,"Lad, D.B. (2013) Genetics of traits associated with shoot fly resistance in Rabi sorghum (Sorghum bicolor L. Moench). J. Agric. Res. Technol. 38(2), 258-265.",,,,,,,,,,,,
,sorghum-leaves4.csv,Sorghum bicolor,leaves per plant,NSC,M,plant,within,Y,,PSU,,"Lad, D.B. (2013) Genetics of traits associated with shoot fly resistance in Rabi sorghum (Sorghum bicolor L. Moench). J. Agric. Res. Technol. 38(2), 258-265.",,,,,,,,,,,,
,sorghum-plantht1.csv,Sorghum bicolor,plant height,NSC,M,plant,within,Y,,PSU,,"Lad, D.B. (2013) Genetics of traits associated with shoot fly resistance in Rabi sorghum (Sorghum bicolor L. Moench). J. Agric. Res. Technol. 38(2), 258-265.",,,,,,,,,,,,
,sorghum-plantht2.csv,Sorghum bicolor,plant height,NSC,M,plant,within,Y,,PSU,,"Lad, D.B. (2013) Genetics of traits associated with shoot fly resistance in Rabi sorghum (Sorghum bicolor L. Moench). J. Agric. Res. Technol. 38(2), 258-265.",,,,,,,,,,,,
,sorghum-plantht3.csv,Sorghum bicolor,plant height,NSC,M,plant,within,Y,,PSU,,"Lad, D.B. (2013) Genetics of traits associated with shoot fly resistance in Rabi sorghum (Sorghum bicolor L. Moench). J. Agric. Res. Technol. 38(2), 258-265.",,,,,,,,,,,,
,sorghum-plantht4.csv,Sorghum bicolor,plant height,NSC,M,plant,within,Y,,PSU,,"Lad, D.B. (2013) Genetics of traits associated with shoot fly resistance in Rabi sorghum (Sorghum bicolor L. Moench). J. Agric. Res. Technol. 38(2), 258-265.",,,,,,,,,,,,
,tobacco-alka1.csv,Nicotiana tabacum,total alkaloids %,NSC,M,plant,within,N,,PSU,,"Oupadissakoon, S., Wernsman, E.A. (1977) Agronomic performance and nature of gene effects in progenitor species-derived genotypes of tobacco. Crop Science. 17, 843-847.",,,,,,,,,,,,
,tobacco-alka2.csv,Nicotiana tabacum,total alkaloids %,NSC,M,plant,within,N,,PSU,,"Oupadissakoon, S., Wernsman, E.A. (1977) Agronomic performance and nature of gene effects in progenitor species-derived genotypes of tobacco. Crop Science. 17, 843-847.",,,,,,,,,,,,
,tobacco-alka3.csv,Nicotiana tabacum,total alkaloids %,NSC,M,plant,within,N,,PSU,,"Oupadissakoon, S., Wernsman, E.A. (1977) Agronomic performance and nature of gene effects in progenitor species-derived genotypes of tobacco. Crop Science. 17, 843-847.",,,,,,,,,,,,
,tobacco-alka4.csv,Nicotiana tabacum,total alkaloids %,NSC,M,plant,within,N,,PSU,,"Oupadissakoon, S., Wernsman, E.A. (1977) Agronomic performance and nature of gene effects in progenitor species-derived genotypes of tobacco. Crop Science. 17, 843-847.",,,,,,,,,,,,
,tobacco-flower1.csv,Nicotiana tabacum,flower days,NSC,LH,plant,within,N,,PSU,,"Oupadissakoon, S., Wernsman, E.A. (1977) Agronomic performance and nature of gene effects in progenitor species-derived genotypes of tobacco. Crop Science. 17, 843-847.",,,,,,,,,,,,
,tobacco-flower2.csv,Nicotiana tabacum,flower days,NSC,LH,plant,within,N,,PSU,,"Oupadissakoon, S., Wernsman, E.A. (1977) Agronomic performance and nature of gene effects in progenitor species-derived genotypes of tobacco. Crop Science. 17, 843-847.",,,,,,,,,,,,
,tobacco-flower3.csv,Nicotiana tabacum,flower days,NSC,LH,plant,within,N,,PSU,,"Oupadissakoon, S., Wernsman, E.A. (1977) Agronomic performance and nature of gene effects in progenitor species-derived genotypes of tobacco. Crop Science. 17, 843-847.",,,,,,,,,,,,
,tobacco-flower4.csv,Nicotiana tabacum,flower days,NSC,LH,plant,within,N,,PSU,,"Oupadissakoon, S., Wernsman, E.A. (1977) Agronomic performance and nature of gene effects in progenitor species-derived genotypes of tobacco. Crop Science. 17, 843-847.",,,,,,,,,,,,
,tobacco-grade1.csv,Nicotiana tabacum,grade index,NSC,M,plant,within,N,,PSU,,"Oupadissakoon, S., Wernsman, E.A. (1977) Agronomic performance and nature of gene effects in progenitor species-derived genotypes of tobacco. Crop Science. 17, 843-847.",,,,,,,,,,,,
,tobacco-grade2.csv,Nicotiana tabacum,grade index,NSC,M,plant,within,N,,PSU,,"Oupadissakoon, S., Wernsman, E.A. (1977) Agronomic performance and nature of gene effects in progenitor species-derived genotypes of tobacco. Crop Science. 17, 843-847.",,,,,,,,,,,,
,tobacco-grade3.csv,Nicotiana tabacum,grade index,NSC,M,plant,within,N,,PSU,,"Oupadissakoon, S., Wernsman, E.A. (1977) Agronomic performance and nature of gene effects in progenitor species-derived genotypes of tobacco. Crop Science. 17, 843-847.",,,,,,,,,,,,
,tobacco-grade4.csv,Nicotiana tabacum,grade index,NSC,M,plant,within,N,,PSU,,"Oupadissakoon, S., Wernsman, E.A. (1977) Agronomic performance and nature of gene effects in progenitor species-derived genotypes of tobacco. Crop Science. 17, 843-847.",,,,,,,,,,,,
,tobacco-height1.csv,Nicotiana tabacum,plant height,NSC,M,plant,within,N,,PSU,,"Oupadissakoon, S., Wernsman, E.A. (1977) Agronomic performance and nature of gene effects in progenitor species-derived genotypes of tobacco. Crop Science. 17, 843-847.",,,,,,,,,,,,
,tobacco-height2.csv,Nicotiana tabacum,plant height,NSC,M,plant,within,N,,PSU,,"Oupadissakoon, S., Wernsman, E.A. (1977) Agronomic performance and nature of gene effects in progenitor species-derived genotypes of tobacco. Crop Science. 17, 843-847.",,,,,,,,,,,,
,tobacco-height3.csv,Nicotiana tabacum,plant height,NSC,M,plant,within,N,,PSU,,"Oupadissakoon, S., Wernsman, E.A. (1977) Agronomic performance and nature of gene effects in progenitor species-derived genotypes of tobacco. Crop Science. 17, 843-847.",,,,,,,,,,,,
,tobacco-height4.csv,Nicotiana tabacum,plant height,NSC,M,plant,within,N,,PSU,,"Oupadissakoon, S., Wernsman, E.A. (1977) Agronomic performance and nature of gene effects in progenitor species-derived genotypes of tobacco. Crop Science. 17, 843-847.",,,,,,,,,,,,
,tobacco-leaves1.csv,Nicotiana tabacum,number of leaves,NSC,M,plant,within,N,,PSU,,"Oupadissakoon, S., Wernsman, E.A. (1977) Agronomic performance and nature of gene effects in progenitor species-derived genotypes of tobacco. Crop Science. 17, 843-847.",,,,,,,,,,,,
,tobacco-leaves2.csv,Nicotiana tabacum,number of leaves,NSC,M,plant,within,N,,PSU,,"Oupadissakoon, S., Wernsman, E.A. (1977) Agronomic performance and nature of gene effects in progenitor species-derived genotypes of tobacco. Crop Science. 17, 843-847.",,,,,,,,,,,,
,tobacco-leaves3.csv,Nicotiana tabacum,number of leaves,NSC,M,plant,within,N,,PSU,,"Oupadissakoon, S., Wernsman, E.A. (1977) Agronomic performance and nature of gene effects in progenitor species-derived genotypes of tobacco. Crop Science. 17, 843-847.",,,,,,,,,,,,
,tobacco-leaves4.csv,Nicotiana tabacum,number of leaves,NSC,M,plant,within,N,,PSU,,"Oupadissakoon, S., Wernsman, E.A. (1977) Agronomic performance and nature of gene effects in progenitor species-derived genotypes of tobacco. Crop Science. 17, 843-847.",,,,,,,,,,,,
,tobacco-nic1.csv,Nicotiana tabacum,nicotine %,NSC,M,plant,within,N,,PSU,,"Oupadissakoon, S., Wernsman, E.A. (1977) Agronomic performance and nature of gene effects in progenitor species-derived genotypes of tobacco. Crop Science. 17, 843-847.",,,,,,,,,,,,
,tobacco-nic2.csv,Nicotiana tabacum,nicotine %,NSC,M,plant,within,N,,PSU,,"Oupadissakoon, S., Wernsman, E.A. (1977) Agronomic performance and nature of gene effects in progenitor species-derived genotypes of tobacco. Crop Science. 17, 843-847.",,,,,,,,,,,,
,tobacco-nic3.csv,Nicotiana tabacum,nicotine %,NSC,M,plant,within,N,,PSU,,"Oupadissakoon, S., Wernsman, E.A. (1977) Agronomic performance and nature of gene effects in progenitor species-derived genotypes of tobacco. Crop Science. 17, 843-847.",,,,,,,,,,,,
,tobacco-nic4.csv,Nicotiana tabacum,nicotine %,NSC,M,plant,within,N,,PSU,,"Oupadissakoon, S., Wernsman, E.A. (1977) Agronomic performance and nature of gene effects in progenitor species-derived genotypes of tobacco. Crop Science. 17, 843-847.",,,,,,,,,,,,
,tobacco-norn1.csv,Nicotiana tabacum,nornicotine %,NSC,M,plant,within,N,,PSU,,"Oupadissakoon, S., Wernsman, E.A. (1977) Agronomic performance and nature of gene effects in progenitor species-derived genotypes of tobacco. Crop Science. 17, 843-847.",,,,,,,,,,,,
,tobacco-norn2.csv,Nicotiana tabacum,nornicotine %,NSC,M,plant,within,N,,PSU,,"Oupadissakoon, S., Wernsman, E.A. (1977) Agronomic performance and nature of gene effects in progenitor species-derived genotypes of tobacco. Crop Science. 17, 843-847.",,,,,,,,,,,,
,tobacco-norn3.csv,Nicotiana tabacum,nornicotine %,NSC,M,plant,within,N,,PSU,,"Oupadissakoon, S., Wernsman, E.A. (1977) Agronomic performance and nature of gene effects in progenitor species-derived genotypes of tobacco. Crop Science. 17, 843-847.",,,,,,,,,,,,
,tobacco-norn4.csv,Nicotiana tabacum,nornicotine %,NSC,M,plant,within,N,,PSU,,"Oupadissakoon, S., Wernsman, E.A. (1977) Agronomic performance and nature of gene effects in progenitor species-derived genotypes of tobacco. Crop Science. 17, 843-847.",,,,,,,,,,,,
,tobacco-sugar1.csv,Nicotiana tabacum,sugar %,NSC,M,plant,within,N,,PSU,,"Oupadissakoon, S., Wernsman, E.A. (1977) Agronomic performance and nature of gene effects in progenitor species-derived genotypes of tobacco. Crop Science. 17, 843-847.",,,,,,,,,,,,
,tobacco-sugar2.csv,Nicotiana tabacum,sugar %,NSC,M,plant,within,N,,PSU,,"Oupadissakoon, S., Wernsman, E.A. (1977) Agronomic performance and nature of gene effects in progenitor species-derived genotypes of tobacco. Crop Science. 17, 843-847.",,,,,,,,,,,,
,tobacco-sugar3.csv,Nicotiana tabacum,sugar %,NSC,M,plant,within,N,,PSU,,"Oupadissakoon, S., Wernsman, E.A. (1977) Agronomic performance and nature of gene effects in progenitor species-derived genotypes of tobacco. Crop Science. 17, 843-847.",,,,,,,,,,,,
,tobacco-sugar4.csv,Nicotiana tabacum,sugar %,NSC,M,plant,within,N,,PSU,,"Oupadissakoon, S., Wernsman, E.A. (1977) Agronomic performance and nature of gene effects in progenitor species-derived genotypes of tobacco. Crop Science. 17, 843-847.",,,,,,,,,,,,
,tobacco-yield1.csv,Nicotiana tabacum,yield,NSC,LH,plant,within,N,,PSU,,"Oupadissakoon, S., Wernsman, E.A. (1977) Agronomic performance and nature of gene effects in progenitor species-derived genotypes of tobacco. Crop Science. 17, 843-847.",,,,,,,,,,,,
,tobacco-yield2.csv,Nicotiana tabacum,yield,NSC,LH,plant,within,N,,PSU,,"Oupadissakoon, S., Wernsman, E.A. (1977) Agronomic performance and nature of gene effects in progenitor species-derived genotypes of tobacco. Crop Science. 17, 843-847.",,,,,,,,,,,,
,tobacco-yield3.csv,Nicotiana tabacum,yield,NSC,LH,plant,within,N,,PSU,,"Oupadissakoon, S., Wernsman, E.A. (1977) Agronomic performance and nature of gene effects in progenitor species-derived genotypes of tobacco. Crop Science. 17, 843-847.",,,,,,,,,,,,
,tobacco-yield4.csv,Nicotiana tabacum,yield,NSC,LH,plant,within,N,,PSU,,"Oupadissakoon, S., Wernsman, E.A. (1977) Agronomic performance and nature of gene effects in progenitor species-derived genotypes of tobacco. Crop Science. 17, 843-847.",,,,,,,,,,,,
,wheat-chloro1.csv,Triticum aestivum,chlorophyll concentration,NSC,M,plant,within,Y,,PSU,,"Moroni, J.S., et al. (2013) Generation mean analysis of spring wheat (Triticum aestivum L.) seedlings tolerant to high levels of manganese. Euphytica. 189, 89-100. ",,,,,,,,,,,,
,wheat-chloro10.csv,Triticum aestivum,chlorophyll concentration,NSC,M,plant,within,Y,,PSU,,"Moroni, J.S., et al. (2013) Generation mean analysis of spring wheat (Triticum aestivum L.) seedlings tolerant to high levels of manganese. Euphytica. 189, 89-100. ",,,,,,,,,,,,
,wheat-chloro2.csv,Triticum aestivum,chlorophyll concentration,NSC,M,plant,within,Y,,PSU,,"Moroni, J.S., et al. (2013) Generation mean analysis of spring wheat (Triticum aestivum L.) seedlings tolerant to high levels of manganese. Euphytica. 189, 89-100. ",,,,,,,,,,,,
,wheat-chloro3.csv,Triticum aestivum,chlorophyll concentration,NSC,M,plant,within,Y,,PSU,,"Moroni, J.S., et al. (2013) Generation mean analysis of spring wheat (Triticum aestivum L.) seedlings tolerant to high levels of manganese. Euphytica. 189, 89-100. ",,,,,,,,,,,,
,wheat-chloro4.csv,Triticum aestivum,chlorophyll concentration,NSC,M,plant,within,Y,,PSU,,"Moroni, J.S., et al. (2013) Generation mean analysis of spring wheat (Triticum aestivum L.) seedlings tolerant to high levels of manganese. Euphytica. 189, 89-100. ",,,,,,,,,,,,
,wheat-chloro5.csv,Triticum aestivum,chlorophyll concentration,NSC,M,plant,within,Y,,PSU,,"Moroni, J.S., et al. (2013) Generation mean analysis of spring wheat (Triticum aestivum L.) seedlings tolerant to high levels of manganese. Euphytica. 189, 89-100. ",,,,,,,,,,,,
,wheat-chloro6.csv,Triticum aestivum,chlorophyll concentration,NSC,M,plant,within,Y,,PSU,,"Moroni, J.S., et al. (2013) Generation mean analysis of spring wheat (Triticum aestivum L.) seedlings tolerant to high levels of manganese. Euphytica. 189, 89-100. ",,,,,,,,,,,,
,wheat-chloro7.csv,Triticum aestivum,chlorophyll concentration,NSC,M,plant,within,Y,,PSU,,"Moroni, J.S., et al. (2013) Generation mean analysis of spring wheat (Triticum aestivum L.) seedlings tolerant to high levels of manganese. Euphytica. 189, 89-100. ",,,,,,,,,,,,
,wheat-chloro8.csv,Triticum aestivum,chlorophyll concentration,NSC,M,plant,within,Y,,PSU,,"Moroni, J.S., et al. (2013) Generation mean analysis of spring wheat (Triticum aestivum L.) seedlings tolerant to high levels of manganese. Euphytica. 189, 89-100. ",,,,,,,,,,,,
,wheat-chloro9.csv,Triticum aestivum,chlorophyll concentration,NSC,M,plant,within,Y,,PSU,,"Moroni, J.S., et al. (2013) Generation mean analysis of spring wheat (Triticum aestivum L.) seedlings tolerant to high levels of manganese. Euphytica. 189, 89-100. ",,,,,,,,,,,,
,wheat-FLADuration1.csv,Triticum aestivum,flag-leaf duration,NSC,M,plant,within,Y,,PSU,,"Simon, M.R. (1999) Inheritance of flag-leaf angle, flag-leaf area and flag-leaf area duration in four wheat crosses. Theor Appl Genet. 98, 310-314.",,,,,,,,,,,,
,wheat-FLADuration2.csv,Triticum aestivum,flag-leaf duration,NSC,M,plant,within,Y,,PSU,,"Simon, M.R. (1999) Inheritance of flag-leaf angle, flag-leaf area and flag-leaf area duration in four wheat crosses. Theor Appl Genet. 98, 310-314.",,,,,,,,,,,,
,wheat-FLADuration3.csv,Triticum aestivum,flag-leaf duration,NSC,M,plant,within,Y,,PSU,,"Simon, M.R. (1999) Inheritance of flag-leaf angle, flag-leaf area and flag-leaf area duration in four wheat crosses. Theor Appl Genet. 98, 310-314.",,,,,,,,,,,,
,wheat-FLADuration4.csv,Triticum aestivum,flag-leaf duration,NSC,M,plant,within,Y,,PSU,,"Simon, M.R. (1999) Inheritance of flag-leaf angle, flag-leaf area and flag-leaf area duration in four wheat crosses. Theor Appl Genet. 98, 310-314.",,,,,,,,,,,,
,wheat-FLAngle1.csv,Triticum aestivum,flag-leaf angle,NSC,M,plant,within,Y,,PSU,,"Simon, M.R. (1999) Inheritance of flag-leaf angle, flag-leaf area and flag-leaf area duration in four wheat crosses. Theor Appl Genet. 98, 310-314.",,,,,,,,,,,,
,wheat-FLAngle2.csv,Triticum aestivum,flag-leaf angle,NSC,M,plant,within,Y,,PSU,,"Simon, M.R. (1999) Inheritance of flag-leaf angle, flag-leaf area and flag-leaf area duration in four wheat crosses. Theor Appl Genet. 98, 310-314.",,,,,,,,,,,,
,wheat-FLAngle3.csv,Triticum aestivum,flag-leaf angle,NSC,M,plant,within,Y,,PSU,,"Simon, M.R. (1999) Inheritance of flag-leaf angle, flag-leaf area and flag-leaf area duration in four wheat crosses. Theor Appl Genet. 98, 310-314.",,,,,,,,,,,,
,wheat-FLAngle4.csv,Triticum aestivum,flag-leaf angle,NSC,M,plant,within,Y,,PSU,,"Simon, M.R. (1999) Inheritance of flag-leaf angle, flag-leaf area and flag-leaf area duration in four wheat crosses. Theor Appl Genet. 98, 310-314.",,,,,,,,,,,,
,wheat-FLArea1.csv,Triticum aestivum,flag-leaf area,NSC,M,plant,within,Y,,PSU,,"Simon, M.R. (1999) Inheritance of flag-leaf angle, flag-leaf area and flag-leaf area duration in four wheat crosses. Theor Appl Genet. 98, 310-314.",,,,,,,,,,,,
,wheat-FLArea2.csv,Triticum aestivum,flag-leaf area,NSC,M,plant,within,Y,,PSU,,"Simon, M.R. (1999) Inheritance of flag-leaf angle, flag-leaf area and flag-leaf area duration in four wheat crosses. Theor Appl Genet. 98, 310-314.",,,,,,,,,,,,
,wheat-FLArea3.csv,Triticum aestivum,flag-leaf area,NSC,M,plant,within,Y,,PSU,,"Simon, M.R. (1999) Inheritance of flag-leaf angle, flag-leaf area and flag-leaf area duration in four wheat crosses. Theor Appl Genet. 98, 310-314.",,,,,,,,,,,,
,wheat-FLArea4.csv,Triticum aestivum,flag-leaf area,NSC,M,plant,within,Y,,PSU,,"Simon, M.R. (1999) Inheritance of flag-leaf angle, flag-leaf area and flag-leaf area duration in four wheat crosses. Theor Appl Genet. 98, 310-314.",,,,,,,,,,,,
,wheat-gr.yield.csv,Triticum aestivum,grain yield,NSC,LH,plant,within,Y,,PSU,,"Ketata, H., Edwards, L.H., Smith, E.L. (1976) Inheritance of eight agronomic characters in a winter wheat cross. Crop Science. 16, 19-22.",,,,,,,,,,,,
,wheat-grains1.csv,Triticum aestivum,number of grains per spike,NSC,LH,plant,within,Y,,PSU,,"Kandill, A.A., et al. (2022) Genetic analysis of two bread wheat crosses (Triticum aestivum L.) using six populations techniques. Journal of Plant Production. 13(2), 59-62.",,,,,,,,,,,,
,wheat-grains2.csv,Triticum aestivum,number of grains per spike,NSC,LH,plant,within,Y,,PSU,,"Kandill, A.A., et al. (2022) Genetic analysis of two bread wheat crosses (Triticum aestivum L.) using six populations techniques. Journal of Plant Production. 13(2), 59-62.",,,,,,,,,,,,
,wheat-grainwt1.csv,Triticum aestivum,grain weight,NSC,LH,plant,within,Y,,PSU,,"Kandill, A.A., et al. (2022) Genetic analysis of two bread wheat crosses (Triticum aestivum L.) using six populations techniques. Journal of Plant Production. 13(2), 59-62.",,,,,,,,,,,,
,wheat-grainwt2.csv,Triticum aestivum,grain weight,NSC,LH,plant,within,Y,,PSU,,"Kandill, A.A., et al. (2022) Genetic analysis of two bread wheat crosses (Triticum aestivum L.) using six populations techniques. Journal of Plant Production. 13(2), 59-62.",,,,,,,,,,,,
,wheat-grainyield1.csv,Triticum aestivum,grain yield,NSC,LH,plant,within,Y,,PSU,,"Kandill, A.A., et al. (2022) Genetic analysis of two bread wheat crosses (Triticum aestivum L.) using six populations techniques. Journal of Plant Production. 13(2), 59-62.",,,,,,,,,,,,
,wheat-grainyield2.csv,Triticum aestivum,grain yield,NSC,LH,plant,within,Y,,PSU,,"Kandill, A.A., et al. (2022) Genetic analysis of two bread wheat crosses (Triticum aestivum L.) using six populations techniques. Journal of Plant Production. 13(2), 59-62.",,,,,,,,,,,,
,wheat-head.date.csv,Triticum aestivum,heading date,NSC,LH,plant,within,Y,,PSU,,"Ketata, H., Edwards, L.H., Smith, E.L. (1976) Inheritance of eight agronomic characters in a winter wheat cross. Crop Science. 16, 19-22.",,,,,,,,,,,,
,wheat-head1.csv,Triticum aestivum,days to heading,NSC,LH,plant,within,Y,,PSU,,"Kandill, A.A., et al. (2022) Genetic analysis of two bread wheat crosses (Triticum aestivum L.) using six populations techniques. Journal of Plant Production. 13(2), 59-62.",,,,,,,,,,,,
