add,dom,epi,file,refile,class,kingdom,domestication,trait,species,SCS,divergence,weighted,method
1,0,0,tobacco-nic1.csv,tobacco-nic1.csv,M,plant,domestic,nicotine %,Nicotiana tabacum,NSC,within,N,PSU
1,0,0,tobacco-nic2.csv,tobacco-nic2.csv,M,plant,domestic,nicotine %,Nicotiana tabacum,NSC,within,N,PSU
0.618157796,0,0.381842204,tobacco-nic3.csv,tobacco-nic3.csv,M,plant,domestic,nicotine %,Nicotiana tabacum,NSC,within,N,PSU
0.754152648,0,0.245847352,tobacco-nic4.csv,tobacco-nic4.csv,M,plant,domestic,nicotine %,Nicotiana tabacum,NSC,within,N,PSU
1,0,0,tobacco-norn1.csv,tobacco-norn1.csv,M,plant,domestic,nornicotine %,Nicotiana tabacum,NSC,within,N,PSU
0.365853659,0.292682927,0.341463415,tobacco-norn2.csv,tobacco-norn2.csv,M,plant,domestic,nornicotine %,Nicotiana tabacum,NSC,within,N,PSU
0.265344048,0.317828431,0.416827521,tobacco-norn3.csv,tobacco-norn3.csv,M,plant,domestic,nornicotine %,Nicotiana tabacum,NSC,within,N,PSU
0.268292683,0,0.731707317,tobacco-norn4.csv,tobacco-norn4.csv,M,plant,domestic,nornicotine %,Nicotiana tabacum,NSC,within,N,PSU
1,0,0,tobacco-sugar1.csv,tobacco-sugar1.csv,M,plant,domestic,sugar %,Nicotiana tabacum,NSC,within,N,PSU
0.166666667,0.357142857,0.476190476,tobacco-sugar2.csv,tobacco-sugar2.csv,M,plant,domestic,sugar %,Nicotiana tabacum,NSC,within,N,PSU
0.676650322,0,0.323349678,tobacco-sugar3.csv,tobacco-sugar3.csv,M,plant,domestic,sugar %,Nicotiana tabacum,NSC,within,N,PSU
0.289155153,0,0.710844847,tobacco-sugar4.csv,tobacco-sugar4.csv,M,plant,domestic,sugar %,Nicotiana tabacum,NSC,within,N,PSU
0.275670739,0,0.724329261,tobacco-yield1.csv,tobacco-yield1.csv,LH,plant,domestic,yield,Nicotiana tabacum,NSC,within,N,PSU
0.640263983,0.359736017,0,tobacco-yield2.csv,tobacco-yield2.csv,LH,plant,domestic,yield,Nicotiana tabacum,NSC,within,N,PSU
0.263338228,0.488427383,0.248234389,tobacco-yield3.csv,tobacco-yield3.csv,LH,plant,domestic,yield,Nicotiana tabacum,NSC,within,N,PSU
1,0,0,tobacco-yield4.csv,tobacco-yield4.csv,LH,plant,domestic,yield,Nicotiana tabacum,NSC,within,N,PSU
1,0,0,tomato-fruit-diameter.csv,tomato-fruit-diameter.csv,LH,plant,domestic,fruit diameter,Solanum lycopersicum,NSC,within,Y,PSU
0.722494713,0.277505287,0,tomato-fruit-length.csv,tomato-fruit-length.csv,LH,plant,domestic,fruit length,Solanum lycopersicum,NSC,within,Y,PSU
1,0,0,tomato-fruit-number.csv,tomato-fruit-number.csv,LH,plant,domestic,fruit number,Solanum lycopersicum,NSC,within,Y,PSU
1,0,0,tomato-fruit-size.csv,tomato-fruit-size.csv,LH,plant,domestic,fruit size,Solanum lycopersicum,NSC,within,Y,PSU
0.258746033,0,0.741253967,tomato-fruit-weight.csv,tomato-fruit-weight.csv,LH,plant,domestic,fruit weight,Solanum lycopersicum,NSC,within,Y,PSU
NA,NA,NA,trib29ban.inf.csv,trib29ban.inf.csv,LH,animal,lab,percent of offspring deformed,Tribolium castaneum,XY,within,Y,standard
0.125,0.375,0.5,trib29ban.osa.csv,trib29ban.osa.csv,LH,animal,lab,percent of offspring deformed,Tribolium castaneum,XY,within,Y,standard
0.094842829,0.45758284,0.44757433,trib29col.ban.csv,trib29col.ban.csv,LH,animal,lab,percent of offspring deformed,Tribolium castaneum,XY,within,Y,standard
0,0,1,trib29cro.inf.csv,trib29cro.inf.csv,LH,animal,lab,percent of offspring deformed,Tribolium castaneum,XY,within,Y,standard
0,0,1,trib29dar.bho.csv,trib29dar.bho.csv,LH,animal,lab,percent of offspring deformed,Tribolium castaneum,XY,within,Y,standard
0.253548993,0,0.746451007,trib29nig.cro.csv,trib29nig.cro.csv,LH,animal,lab,percent of offspring deformed,Tribolium castaneum,XY,within,Y,standard
0.110330584,0.430332287,0.459337129,trib29nig.sin.csv,trib29nig.sin.csv,LH,animal,lab,percent of offspring deformed,Tribolium castaneum,XY,within,Y,standard
0,0.600000007,0.399999993,trib29osa.col.csv,trib29osa.col.csv,LH,animal,lab,percent of offspring deformed,Tribolium castaneum,XY,within,Y,standard
0,0,1,trib29par.inf.csv,trib29par.inf.csv,LH,animal,lab,percent of offspring deformed,Tribolium castaneum,XY,within,Y,standard
0,0.402425714,0.597574286,trib29per.san.csv,trib29per.san.csv,LH,animal,lab,percent of offspring deformed,Tribolium castaneum,XY,within,Y,standard
1,0,0,trib29pin.sin.csv,trib29pin.sin.csv,LH,animal,lab,percent of offspring deformed,Tribolium castaneum,XY,within,Y,standard
0.133236384,0,0.866763616,trib29sin.cro.csv,trib29sin.cro.csv,LH,animal,lab,percent of offspring deformed,Tribolium castaneum,XY,within,Y,standard
NA,NA,NA,trib35ban.inf.csv,trib35ban.inf.csv,LH,animal,lab,percent of offspring deformed,Tribolium castaneum,XY,within,Y,standard
0.125,0.375,0.5,trib35ban.osa.csv,trib35ban.osa.csv,LH,animal,lab,percent of offspring deformed,Tribolium castaneum,XY,within,Y,standard
0,1,0,trib35col.ban.csv,trib35col.ban.csv,LH,animal,lab,percent of offspring deformed,Tribolium castaneum,XY,within,Y,standard
1,0,0,trib35cro.inf.csv,trib35cro.inf.csv,LH,animal,lab,percent of offspring deformed,Tribolium castaneum,XY,within,Y,standard
0,0.576007104,0.423992896,trib35dar.bho.csv,trib35dar.bho.csv,LH,animal,lab,percent of offspring deformed,Tribolium castaneum,XY,within,Y,standard
0.288765623,0,0.711234377,trib35nig.cro.csv,trib35nig.cro.csv,LH,animal,lab,percent of offspring deformed,Tribolium castaneum,XY,within,Y,standard
0.277489127,0,0.722510873,trib35nig.sin.csv,trib35nig.sin.csv,LH,animal,lab,percent of offspring deformed,Tribolium castaneum,XY,within,Y,standard
0.316517672,0,0.683482328,trib35osa.col.csv,trib35osa.col.csv,LH,animal,lab,percent of offspring deformed,Tribolium castaneum,XY,within,Y,standard
0.075440718,0.384753537,0.539805745,trib35par.inf.csv,trib35par.inf.csv,LH,animal,lab,percent of offspring deformed,Tribolium castaneum,XY,within,Y,standard
NA,NA,NA,trib35per.san.csv,trib35per.san.csv,LH,animal,lab,percent of offspring deformed,Tribolium castaneum,XY,within,Y,standard
0.205489089,0.794510911,0,trib35pin.sin.csv,trib35pin.sin.csv,LH,animal,lab,percent of offspring deformed,Tribolium castaneum,XY,within,Y,standard
1,0,0,trib35sin.cro.csv,trib35sin.cro.csv,LH,animal,lab,percent of offspring deformed,Tribolium castaneum,XY,within,Y,standard
1,0,0,trout1-activity.control.post.csv,trout1-activity.control.post.csv,LH,animal,wild,activity,Oncorhynchus mykiss,XY,within,Y,PSU
1,0,0,trout1-activity.control.prior.csv,trout1-activity.control.prior.csv,LH,animal,wild,activity,Oncorhynchus mykiss,XY,within,Y,PSU
1,0,0,trout1-activity.pred.post.csv,trout1-activity.pred.post.csv,LH,animal,wild,activity,Oncorhynchus mykiss,XY,within,Y,PSU
NA,NA,NA,trout1-activity.pred.prior.csv,trout1-activity.pred.prior.csv,LH,animal,wild,activity,Oncorhynchus mykiss,XY,within,Y,PSU
0.641850294,0,0.358149706,trout1-activity.priadd.post.csv,trout1-activity.priadd.post.csv,LH,animal,wild,activity,Oncorhynchus mykiss,XY,within,Y,PSU
NA,NA,NA,trout1-activity.priadd.prior.csv,trout1-activity.priadd.prior.csv,LH,animal,wild,activity,Oncorhynchus mykiss,XY,within,Y,PSU
0.473174301,0,0.526825699,trout1-condition.culture.csv,trout1-condition.culture.csv,LH,animal,wild,condition factor,Oncorhynchus mykiss,XY,within,Y,PSU
1,0,0,trout1-condition.semi.csv,trout1-condition.semi.csv,LH,animal,wild,condition factor,Oncorhynchus mykiss,XY,within,Y,PSU
1,0,0,trout1-length.culture.csv,trout1-length.culture.csv,LH,animal,wild,growth rate,Oncorhynchus mykiss,XY,within,Y,PSU
1,0,0,trout1-length.semi.csv,trout1-length.semi.csv,LH,animal,wild,growth rate,Oncorhynchus mykiss,XY,within,Y,PSU
1,0,0,trout1-mass.culture.csv,trout1-mass.culture.csv,LH,animal,wild,growth rate,Oncorhynchus mykiss,XY,within,Y,PSU
0.405918619,0,0.594081381,trout1-mass.semi.csv,trout1-mass.semi.csv,LH,animal,wild,growth rate,Oncorhynchus mykiss,XY,within,Y,PSU
1,0,0,trout1-time.control.csv,trout1-time.control.csv,LH,animal,wild,time to first feeding,Oncorhynchus mykiss,XY,within,Y,PSU
0.724127687,0.275872313,0,trout1-time.pred.csv,trout1-time.pred.csv,LH,animal,wild,time to first feeding,Oncorhynchus mykiss,XY,within,Y,PSU
NA,NA,NA,txh.end.csv,txh.end.csv,M,animal,wild,eye-nostril distance,Toad,NSC,between,Y,standard
NA,NA,NA,txh.F1.csv,txh.F1.csv,M,animal,wild,finger 1 length,Toad,NSC,between,Y,standard
NA,NA,NA,txh.F3.csv,txh.F3.csv,M,animal,wild,finger 3 length,Toad,NSC,between,Y,standard
0,0,1,txh.ft.csv,txh.ft.csv,M,animal,wild,foot length,Toad,NSC,between,Y,standard
0,0,1,txh.hl.csv,txh.hl.csv,M,animal,wild,head length,Toad,NSC,between,Y,standard
1,0,0,txh.hw.csv,txh.hw.csv,M,animal,wild,head width,Toad,NSC,between,Y,standard
NA,NA,NA,txh.orb.csv,txh.orb.csv,M,animal,wild,orbit diameter,Toad,NSC,between,Y,standard
NA,NA,NA,txh.parl.csv,txh.parl.csv,M,animal,wild,parotid gland length,Toad,NSC,between,Y,standard
NA,NA,NA,txh.svl.log.csv,txh.svl.log.csv,M,animal,wild,snout-vent length,Toad,NSC,between,Y,standard
NA,NA,NA,txh.tib.csv,txh.tib.csv,M,animal,wild,tibia length,Toad,NSC,between,Y,standard
0,0,1,txh.tymp.csv,txh.tymp.csv,M,animal,wild,typanum diameter,Toad,NSC,between,Y,standard
NA,NA,NA,txw.end.csv,txw.end.csv,M,animal,wild,eye-nostril distance,Toad,NSC,between,Y,standard
0,0,1,txw.F1.csv,txw.F1.csv,M,animal,wild,finger 1 length,Toad,NSC,between,Y,standard
0,0,1,txw.F3.csv,txw.F3.csv,M,animal,wild,finger 3 length,Toad,NSC,between,Y,standard
NA,NA,NA,txw.ft.csv,txw.ft.csv,M,animal,wild,foot length,Toad,NSC,between,Y,standard
0,0.580794947,0.419205053,txw.hl.csv,txw.hl.csv,M,animal,wild,head length,Toad,NSC,between,Y,standard
0,1,0,txw.hw.csv,txw.hw.csv,M,animal,wild,head width,Toad,NSC,between,Y,standard
0,0,1,txw.orb.csv,txw.orb.csv,M,animal,wild,orbit diameter,Toad,NSC,between,Y,standard
0,0,1,txw.parl.csv,txw.parl.csv,M,animal,wild,parotid gland length,Toad,NSC,between,Y,standard
0,0,1,txw.svl.log.csv,txw.svl.log.csv,M,animal,wild,snout-vent length,Toad,NSC,between,Y,standard
NA,NA,NA,txw.tib.csv,txw.tib.csv,M,animal,wild,tibia length,Toad,NSC,between,Y,standard
0,0,1,txw.tymp.csv,txw.tymp.csv,M,animal,wild,typanum diameter,Toad,NSC,between,Y,standard
NA,NA,NA,viability.acid1.csv,viability.acid1.csv,LH,animal,lab,viability with high food/propionic acid,Drosophila rnelanogaster,XY,within,Y,PSU
0,0,1,viability.acid2.csv,viability.acid2.csv,LH,animal,lab,viability with high food/propionic acid,Drosophila rnelanogaster,XY,within,Y,PSU
0,0,1,viability.acid3.csv,viability.acid3.csv,LH,animal,lab,viability with high food/propionic acid,Drosophila rnelanogaster,XY,within,Y,PSU
1,0,0,viability.acid4.csv,viability.acid4.csv,LH,animal,lab,viability with high food/propionic acid,Drosophila rnelanogaster,XY,within,Y,PSU
0,0,1,viability.acid5.csv,viability.acid5.csv,LH,animal,lab,viability with high food/propionic acid,Drosophila rnelanogaster,XY,within,Y,PSU
0.02845048,0.47922904,0.492320479,viability.high1.csv,viability.high1.csv,LH,animal,lab,viability with high food,Drosophila rnelanogaster,XY,within,Y,PSU
0.042979871,0.194960831,0.762059298,viability.high2.csv,viability.high2.csv,LH,animal,lab,viability with high food,Drosophila rnelanogaster,XY,within,Y,PSU
0.114754098,0.131147541,0.754098361,viability.high3.csv,viability.high3.csv,LH,animal,lab,viability with high food,Drosophila rnelanogaster,XY,within,Y,PSU
NA,NA,NA,viability.high4.csv,viability.high4.csv,LH,animal,lab,viability with high food,Drosophila rnelanogaster,XY,within,Y,PSU
0.024390234,0.43902455,0.536585216,viability.high5.csv,viability.high5.csv,LH,animal,lab,viability with high food,Drosophila rnelanogaster,XY,within,Y,PSU
0,0,1,viability.low1.csv,viability.low1.csv,LH,animal,lab,viability with low food,Drosophila rnelanogaster,XY,within,Y,PSU
NA,NA,NA,viability.low2.csv,viability.low2.csv,LH,animal,lab,viability with low food,Drosophila rnelanogaster,XY,within,Y,PSU
0.404379899,0,0.595620101,viability.low3.csv,viability.low3.csv,LH,animal,lab,viability with low food,Drosophila rnelanogaster,XY,within,Y,PSU
0.198019662,0.168317148,0.63366319,viability.low4.csv,viability.low4.csv,LH,animal,lab,viability with low food,Drosophila rnelanogaster,XY,within,Y,PSU
0,0,1,viability.low5.csv,viability.low5.csv,LH,animal,lab,viability with low food,Drosophila rnelanogaster,XY,within,Y,PSU
1,0,0,viscosity.csv,viscosity.csv,M,plant,domestic,gross viscosity,tomato (Lycopersicon esculentum),NSC,within,Y,PSU
1,0,0,weight.plant.csv,weight.plant.csv,M,plant,wild,dry weight,"Mimulus cuprilphilus, Mimulus guttatus",NSC,between,Y,PSU
0,0,1,wFL.ON.high.csv,wFL.ON.high.csv,LH,animal,wild,fitness at high density of food,mosquito Wyeomyia smithii,XY,within,Y,PSU
NA,NA,NA,wFL.ON.low.csv,wFL.ON.low.csv,LH,animal,wild,fitness at low density of food,mosquito Wyeomyia smithii,XY,within,Y,PSU
0.842562284,0.157437716,0,wheat-chloro1.csv,wheat-chloro1.csv,M,plant,domestic,chlorophyll concentration,Triticum aestivum,NSC,within,Y,PSU
NA,NA,NA,wheat-chloro10.csv,wheat-chloro10.csv,M,plant,domestic,chlorophyll concentration,Triticum aestivum,NSC,within,Y,PSU
1,0,0,wheat-chloro2.csv,wheat-chloro2.csv,M,plant,domestic,chlorophyll concentration,Triticum aestivum,NSC,within,Y,PSU
1,0,0,wheat-chloro3.csv,wheat-chloro3.csv,M,plant,domestic,chlorophyll concentration,Triticum aestivum,NSC,within,Y,PSU
1,0,0,wheat-chloro4.csv,wheat-chloro4.csv,M,plant,domestic,chlorophyll concentration,Triticum aestivum,NSC,within,Y,PSU
NA,NA,NA,wheat-chloro5.csv,wheat-chloro5.csv,M,plant,domestic,chlorophyll concentration,Triticum aestivum,NSC,within,Y,PSU
NA,NA,NA,wheat-chloro6.csv,wheat-chloro6.csv,M,plant,domestic,chlorophyll concentration,Triticum aestivum,NSC,within,Y,PSU
NA,NA,NA,wheat-chloro7.csv,wheat-chloro7.csv,M,plant,domestic,chlorophyll concentration,Triticum aestivum,NSC,within,Y,PSU
1,0,0,wheat-chloro8.csv,wheat-chloro8.csv,M,plant,domestic,chlorophyll concentration,Triticum aestivum,NSC,within,Y,PSU
1,0,0,wheat-chloro9.csv,wheat-chloro9.csv,M,plant,domestic,chlorophyll concentration,Triticum aestivum,NSC,within,Y,PSU
0,0,1,wheat-FLADuration1.csv,wheat-FLADuration1.csv,M,plant,domestic,flag-leaf duration,Triticum aestivum,NSC,within,Y,PSU
1,0,0,wheat-FLADuration2.csv,wheat-FLADuration2.csv,M,plant,domestic,flag-leaf duration,Triticum aestivum,NSC,within,Y,PSU
NA,NA,NA,wheat-FLADuration3.csv,wheat-FLADuration3.csv,M,plant,domestic,flag-leaf duration,Triticum aestivum,NSC,within,Y,PSU
1,0,0,wheat-FLADuration4.csv,wheat-FLADuration4.csv,M,plant,domestic,flag-leaf duration,Triticum aestivum,NSC,within,Y,PSU
NA,NA,NA,wheat-FLAngle1.csv,wheat-FLAngle1.csv,M,plant,domestic,flag-leaf angle,Triticum aestivum,NSC,within,Y,PSU
1,0,0,wheat-FLAngle2.csv,wheat-FLAngle2.csv,M,plant,domestic,flag-leaf angle,Triticum aestivum,NSC,within,Y,PSU
NA,NA,NA,wheat-FLAngle3.csv,wheat-FLAngle3.csv,M,plant,domestic,flag-leaf angle,Triticum aestivum,NSC,within,Y,PSU
1,0,0,wheat-FLAngle4.csv,wheat-FLAngle4.csv,M,plant,domestic,flag-leaf angle,Triticum aestivum,NSC,within,Y,PSU
0,1,0,wheat-FLArea1.csv,wheat-FLArea1.csv,M,plant,domestic,flag-leaf area,Triticum aestivum,NSC,within,Y,PSU
1,0,0,wheat-FLArea2.csv,wheat-FLArea2.csv,M,plant,domestic,flag-leaf area,Triticum aestivum,NSC,within,Y,PSU
NA,NA,NA,wheat-FLArea3.csv,wheat-FLArea3.csv,M,plant,domestic,flag-leaf area,Triticum aestivum,NSC,within,Y,PSU
0.344212788,0,0.655787212,wheat-FLArea4.csv,wheat-FLArea4.csv,M,plant,domestic,flag-leaf area,Triticum aestivum,NSC,within,Y,PSU
NA,NA,NA,wheat-gr.yield.csv,wheat-gr.yield.csv,LH,plant,domestic,grain yield,Triticum aestivum,NSC,within,Y,PSU
0.162031031,0,0.837968969,wheat-grains1.csv,wheat-grains1.csv,LH,plant,domestic,number of grains per spike,Triticum aestivum,NSC,within,Y,PSU
0.353533848,0,0.646466152,wheat-grains2.csv,wheat-grains2.csv,LH,plant,domestic,number of grains per spike,Triticum aestivum,NSC,within,Y,PSU
0.512054217,0.487945783,0,wheat-grainwt1.csv,wheat-grainwt1.csv,LH,plant,domestic,grain weight,Triticum aestivum,NSC,within,Y,PSU
0.346582931,0.653417069,0,wheat-grainwt2.csv,wheat-grainwt2.csv,LH,plant,domestic,grain weight,Triticum aestivum,NSC,within,Y,PSU
0,0.611397443,0.388602557,wheat-grainyield1.csv,wheat-grainyield1.csv,LH,plant,domestic,grain yield,Triticum aestivum,NSC,within,Y,PSU
1,0,0,wheat-grainyield2.csv,wheat-grainyield2.csv,LH,plant,domestic,grain yield,Triticum aestivum,NSC,within,Y,PSU
0.634892349,0.365107651,0,wheat-head.date.csv,wheat-head.date.csv,LH,plant,domestic,heading date,Triticum aestivum,NSC,within,Y,PSU
1,0,0,wheat-head1.csv,wheat-head1.csv,LH,plant,domestic,days to heading,Triticum aestivum,NSC,within,Y,PSU
1,0,0,wheat-head2.csv,wheat-head2.csv,LH,plant,domestic,days to heading,Triticum aestivum,NSC,within,Y,PSU
0,0,1,wheat-ker.spike.csv,wheat-ker.spike.csv,LH,plant,domestic,kernels per spike,Triticum aestivum,NSC,within,Y,PSU
0.44327158,0,0.55672842,wheat-ker.spikelet.csv,wheat-ker.spikelet.csv,LH,plant,domestic,kernels per spikelet,Triticum aestivum,NSC,within,Y,PSU
NA,NA,NA,wheat-kernels-bsul.csv,wheat-kernels-bsul.csv,LH,plant,domestic,kernels per spikelet,Triticum aestivum,NSC,within,Y,PSU
0.81548444,0,0.18451556,wheat-kernelwt.csv,wheat-kernelwt.csv,LH,plant,domestic,kernel weight,Triticum aestivum,NSC,within,Y,PSU
0.257135895,0,0.742864105,wheat-leafarea1.csv,wheat-leafarea1.csv,M,plant,domestic,flag leaf area,Triticum aestivum,NSC,within,Y,PSU
0.401875094,0.598124906,0,wheat-leafarea2.csv,wheat-leafarea2.csv,M,plant,domestic,flag leaf area,Triticum aestivum,NSC,within,Y,PSU
NA,NA,NA,wheat-leafareaA1.csv,wheat-leafareaA1.csv,M,plant,domestic,number of leasions,Triticum aestivum,NSC,within,N,PSU
1,0,0,wheat-leafareaA2.csv,wheat-leafareaA2.csv,M,plant,domestic,number of leasions,Triticum aestivum,NSC,within,N,PSU
0.590243021,0,0.409756979,wheat-leafareaA3.csv,wheat-leafareaA3.csv,M,plant,domestic,number of leasions,Triticum aestivum,NSC,within,N,PSU
1,0,0,wheat-leafareaAcom.csv,wheat-leafareaAcom.csv,M,plant,domestic,number of leasions,Triticum aestivum,NSC,within,N,PSU
0.106949669,0.359096054,0.533954276,wheat-leafareaB1.csv,wheat-leafareaB1.csv,M,plant,domestic,number of leasions,Triticum aestivum,NSC,within,N,PSU
1,0,0,wheat-leafareaB2.csv,wheat-leafareaB2.csv,M,plant,domestic,number of leasions,Triticum aestivum,NSC,within,N,PSU
1,0,0,wheat-leafareaB3.csv,wheat-leafareaB3.csv,M,plant,domestic,number of leasions,Triticum aestivum,NSC,within,N,PSU
1,0,0,wheat-leafareaBcom.csv,wheat-leafareaBcom.csv,M,plant,domestic,number of leasions,Triticum aestivum,NSC,within,N,PSU
1,0,0,wheat-lesionsA1.csv,wheat-lesionsA1.csv,M,plant,domestic,number of leasions,Triticum aestivum,NSC,within,N,PSU
1,0,0,wheat-lesionsA2.csv,wheat-lesionsA2.csv,M,plant,domestic,number of leasions,Triticum aestivum,NSC,within,N,PSU
0.606033494,0,0.393966506,wheat-lesionsA3.csv,wheat-lesionsA3.csv,M,plant,domestic,number of leasions,Triticum aestivum,NSC,within,N,PSU
1,0,0,wheat-lesionsAcom.csv,wheat-lesionsAcom.csv,M,plant,domestic,number of leasions,Triticum aestivum,NSC,within,N,PSU
1,0,0,wheat-lesionsB1.csv,wheat-lesionsB1.csv,M,plant,domestic,number of leasions,Triticum aestivum,NSC,within,N,PSU
1,0,0,wheat-lesionsB2.csv,wheat-lesionsB2.csv,M,plant,domestic,number of leasions,Triticum aestivum,NSC,within,N,PSU
0.146079316,0.404341127,0.449579557,wheat-lesionsB3.csv,wheat-lesionsB3.csv,M,plant,domestic,number of leasions,Triticum aestivum,NSC,within,N,PSU
1,0,0,wheat-lesionsBcom.csv,wheat-lesionsBcom.csv,M,plant,domestic,number of leasions,Triticum aestivum,NSC,within,N,PSU
0.366817631,0,0.633182369,wheat-plantht.csv,wheat-plantht.csv,M,plant,domestic,plant height,Triticum aestivum,NSC,within,Y,PSU
0.525907518,0,0.474092482,wheat-spikelets.csv,wheat-spikelets.csv,M,plant,domestic,spikelets per spike,Triticum aestivum,NSC,within,Y,PSU
1,0,0,wheat-spikes1.csv,wheat-spikes1.csv,M,plant,domestic,number of spikes per plant,Triticum aestivum,NSC,within,Y,PSU
0.120732636,0.277369635,0.601897728,wheat-spikes2.csv,wheat-spikes2.csv,M,plant,domestic,number of spikes per plant,Triticum aestivum,NSC,within,Y,PSU
1,0,0,wheat-tiller.csv,wheat-tiller.csv,M,plant,domestic,number of tillers,Triticum aestivum,NSC,within,Y,PSU
1,0,0,willow-biotol.csv,willow-biotol.csv,M,plant,domestic,biomass tolerance,"Salix eriocephala, Salix sericea",NSC,between,Y,standard
